eintrag,haus,lage,jahr,hypothek,typen,std-geb,gebühr,verhältnis,std-preis,preis,original
GB-D 0608-3,keine_id,Teinfaltstraße,1443,,kauf ,58,58 d.,120,29,29 tl.,umb Newnundzwainczigk pfund pfenning  
GB-D 0609-1,keine_id,Stadtgraben / vor Werdertor,1443,ja,,72,72 d.,,,,
GB-D 0609-2,keine_id,innerhalb Werdertor / unter den Goldschmieden,1444,,,52,52 d.,120,26,26 tl.,umb Sechsundzwainczig pfund pfenning  
GB-D 0609-3,DB5201,Hohe Brücke,1445,,,72,72 d.,,,,
GB-D 0610-1,DB5211,Otto und Haimo / Wiltwerkerstraße,1445,,,72,72 d.,,,,
GB-D 0610-2,keine_id,Ratstraße,1445,,,,0 d.,,,,
GB-D 0610-3,keine_id,Alter Fleischmarkt,1446,,kauf ,400,13 s. 10 d.,120,200,200 tl.,umb zwayhundert pfund phenning  
GB-D 0610-4,keine_id,Neuer Markt,1446,ja,,72,72 d.,,,,
GB-D 0611-1,keine_id,Weihenburg,1448,,,156,5 s. 6 d.,120,78,78 tl.,umb Achtundsibenczig pfund phenning  
GB-D 0611-2,DB5410a,Hoher Markt / unter den Wendkremen,1448,,,72,72 d.,,,,
GB-D 0611-3,keine_id,Krugstraße,1448,,,72,72 d.,,,,
GB-D 0612-1,keine_id,Laurenzerinnen / unter den Hafnern,1448,,,72,72 d.,,,,
GB-D 0612-2,keine_id,Singerstraße,1448,,,200,6 s. 20 d.,120,100,100 tl.,umb hundert phund phenning  
GB-D 0612-3,keine_id,St. Jakob / unter den Riemern / Viehhof,1449,,,,0 d.,,,,
GB-D 0612-4,keine_id,Färberstraße,1449,,,280,9 s. 10 d.,120,140,140 tl.,umb hundert und virczig phunt phenning 
GB-D 0613-1,keine_id,vordere Peckenstraße,1449,,,,0 d.,,,,
GB-D 0613-2,keine_id,Lichtensteg / unter den Fleischbänken,1449,,kauf ,200,6 s. 20 d.,120,100,100 tl.,umb C tl. d.  
GB-D 0613-3,keine_id,Domprobsthof,1449,,,1500,6 tl. 60 d.,120,750,750 tl.,umb achthalb hundert phunt phenning  
GB-D 0613-4,keine_id,Ringmauer / St. Johannsstraße,1451,,,82,82 d.,,,,
GB-D 0614-1,keine_id,Kernerstraße,1451,ja,,72,72 d.,,,,
GB-D 0614-2,keine_id,vor Stubentor,1451,ja,,180,6 s.,66,50,50 tl.,umb funfczig pfund phenning  
GB-D 0614-3,DB0023,Alserstraße,1453,,,72,72 d.,,,,
GB-D 0614-4,DB0047,#Alserstraße / vor Schottentor,1453,,,72,72 d.,,,,
GB-D 0614-5,keine_id,Niederes Burgfeld,1453,ja,,72,72 d.,,,,
GB-D 0615-1,keine_id,Alter Rossmarkt,1454,,,72,72 d.,,,,
GB-D 0615-2,keine_id,Alter Rossmarkt,1454,,,72,72 d.,,,,
GB-D 0615-3,keine_id,Weihenburg,1453,,,72,72 d.,,,,
GB-D 0615-4,keine_id,Stubentor,1454,,,,0 d.,,,,
GB-D 0615-5,keine_id,Laimgrube / vor Widmertor,1454,ja,,72,72 d.,,,,
GB-D 0615-6,keine_id,Laimgrube / vor Widmertor,1454,ja,,216,7 s. 6 d.,,,,
GB-D 0616-1,keine_id,Kienmarkt,1454,ja,,144,0.5 tl. 24 d.,,,,
GB-D 0616-2,DB0021,Alserstraße / vor Schottentor,1455,,,72,72 d.,,,,
GB-D 0616-3,keine_id,Kernerstraße,1455,,,72,72 d.,,,,
GB-D 0616-4,keine_id,Kernerstraße,1455,,,72,72 d.,,,,
GB-D 0617-1,DB5212,Wiltwerkerstraße,1455,,,400,13 s. 10 d.,120,200,200 tl.,umb zwai hundert pfunt pfenning  
GB-D 0617-2,DB0030,Alserstraße / vor Schottentor,1455,ja,,72,72 d.,,,,
GB-D 0617-3,keine_id,vor Stubentor,1455,,,72,72 d.,,,,
GB-D 0617-4,keine_id,Bruchboden,1456,,,,0 d.,,,,
GB-D 0618-1,keine_id,Kernerstraße / Weihenburg,1456,,,432,14 s. 12 d.,,,,
GB-D 0618-2,DB5211a,Wiltwerkerstraße,1456,,,72,72 d.,,,,
GB-D 0618-3,keine_id,bei den Predigern,1456,,,216,7 s. 6 d.,,,,
GB-D 0619-1,keine_id,Kumpflucke / vor Kernertor,1457,,,72,72 d.,,,,
GB-D 0619-2,DB5217,Wiltwerkerstraße,1454,,,247,8 s. 7 d.,,,,
GB-D 0619-3,keine_id,Walichstraße,1457,,,72,72 d.,,,,
GB-D 0619-4,keine_id,Krugstraße,1458,,,72,72 d.,,,,
GB-D 0619-5,keine_id,Stadtgraben / vor Kernertor,1458,,,288,9 s. 18 d.,,,,
GB-D 0620-1,keine_id,Hochstraße,1458,,kauf ,120,0.5 tl.,,,na,umb ain Summa gelts  
GB-D 0620-2,keine_id,Weihenburg,1458,,kauf ,600,2.5 tl.,120,300,300 tl.,umb drew hundert phunt phenning  
GB-D 0620-3,keine_id,Bürgerspital / vor Kernertor,1459,,kauf ,120,4 s.,120,60,60 tl.,umb lx tl. d.  
GB-D 0620-4,keine_id,Jakobsfreithof,1459,,kauf ,560,2 tl. 80 d.,120,280,280 tl.,umb cc und lxxx tl. d.  
GB-D 0620-5,DB5112,hinter St. Pankraz,1460,ja,,,0 d.,,,,
GB-D 0620-6,keine_id,Alter Kohlmarkt,1461,,,,0 d.,,,,
GB-D 0621-1,keine_id,Stadtgraben / vor Widmertor,1461,ja,,72,72 d.,,,,
GB-D 0621-2,keine_id,Münzerstraße,1461,ja,,72,72 d.,,,,
GB-D 0621-3,keine_id,Greut / vor Kernertor,1461,,,72,72 d.,,,,
GB-D 0621-4,keine_id,Alter Fleischmarkt,1461,,,72,72 d.,,,,
GB-D 0621-5,keine_id,Münzerstraße,1462,,,72,72 d.,,,,
GB-D 0622-1,DB5523,Am Gestade,1462,,,72,72 d.,,,,
GB-D 0622-2,keine_id,Schwabgasse / vor Kernertor,1462,,,72,72 d.,,,,
GB-D 0622-3,keine_id,Walichstraße,1462,,,72,72 d.,,,,
GB-D 0622-4,keine_id,Mietstatt / vor Kernertor,1463,ja,,144,0.5 tl. 24 d.,,,,
GB-D 0623-1,keine_id,hintere Peckenstraße,1463,,,72,72 d.,,,,
GB-D 0623-2,keine_id,Alter Kohlmarkt,1463,ja,,144,0.5 tl. 24 d.,,,,
GB-D 0624-1,keine_id,Alter Kohlmarkt,1463,ja,,216,7 s. 6 d.,,,,
GB-D 0624-2,keine_id,Alter Kohlmarkt,1463,ja,,164,5 s. 14 d.,,,na,umb ain Summa gelts  
GB-D 0625-1,keine_id,Alter Kohlmarkt,1463,,,72,72 d.,,,,
GB-D 0625-2,keine_id,Alter Kohlmarkt,1463,,,600,20 s.,120,300,300 tl.,umb drew hundert pfunt pfenning  
GB-D 0626-1,DB5112,hinter St. Pankraz,1463,ja,,200,6 s. 20 d.,120,100,100 tl.,umb hundert pfund pfenning  
GB-D 0626-2,keine_id,hintere Peckenstraße,1463,,,72,72 d.,,,,
GB-D 0626-3,keine_id,Pippingerstraße,1464,,,72,72 d.,,,,
GB-D 0627-1,keine_id,Laurenzerinnen / unter den Hafnern,1464,,,432,14 s. 12 d.,,,,
GB-D 0627-2,keine_id,Graben,1465,,,288,9 s. 18 d.,,,,
GB-D 0628-1,keine_id,Neunburgerstraße / vor Schottentor,1465,,,,0 d.,,,,
GB-D 0628-2,keine_id,Pippingerstraße,1465,,,210,7 s.,120,105,105 tl.,umb hundert und funff phunt phenning  
GB-D 0628-3,keine_id,Alter Kohlmarkt / Walichstraße,1465,,,72,72 d.,,,,
GB-D 0629-1,DB5449,Taschnerhaus,1465,,,144,0.5 tl. 24 d.,,,,
GB-D 0629-2,DB6000,Scheffstraße / vor Stubentor,1465,,,,,,,,
GB-D 0629-3,keine_id,vor Werdertor,1465,,,72,72 d.,,,,
GB-D 0630-1,keine_id,Mietstatt / vor Kernertor,1466,,,38,38 d.,132,21,16 UG,umb Sechczehen ungrisch gulden  
GB-D 0630-2,keine_id,Kienmarkt,1467,ja,,72,72 d.,,,,
GB-D 0631-1,DB5015a,Tiefer Graben,1467,ja,,144,4 s. 24 d.,,,,
GB-D 0631-2,DB7005,Walichstraße,1467,,,72,72 d.,,,,
GB-D 0631-3,keine_id,Alter Kohlmarkt / Walichstraße,1468,,,72,72 d.,,,,
GB-D 0632-1,DB0111a,Haarhof,1468,,,68,68 d.,120,34,34 tl.,umb xxxiiii tl. d.  
GB-D 0632-2,keine_id,hintere Peckenstraße,1468,,,72,72 d.,,,,
GB-D 0632-3,keine_id,Kienmarkt,1469,,,72,72 d.,,,,
GB-D 0632-4,DB0031,#Alserstraße / vor Schottentor,1469,,,72,72 d.,,,,
GB-D 0633-1,keine_id,Gässlein zu den Weißen Brüdern,1469,,,72,72 d.,,,,
GB-D 0633-2,DB1044,Weiße Brüder,1469,,,72,72 d.,,,,
GB-D 0633-3,keine_id,unter den Lederern / vor Werdertor,1469,,,72,72 d.,,,,
GB-D 0633-4,DB5444,Hoher Markt,1469,,,72,72 d.,,,,
GB-D 0634-1,DB5546,unter den Sattlern,1469,,,72,72 d.,,,,
GB-D 0634-2,keine_id,bei den Predigern,1469,,,72,72 d.,,,,
GB-D 0634-3,DB5480b,unter den Tuchscherern,1469,,,600,2.5 tl.,120,300,300 tl.,umb drewhundert phunt phenning  
GB-D 0634-4,keine_id,vor Widmertor,1469,,,216,7 s. 6 d.,,,,
GB-D 0635-1,DB1032,Schulhof / Weiße Brüder,1469,,,502,2 tl. 22 d.,,,,
GB-D 0635-2,keine_id,Alter Fleischmarkt / Laurenzerinnen,1470,,,72,72 d.,,,,
GB-D 0635-3,DB0118,im Fluder / Retzengraben,1470,,,72,72 d.,,,,
GB-D 0635-4,keine_id,Petersfreithof,1470,,,400,13 s. 10 d.,120,200,200 tl.,umb zwayhundert phunt phenning  
GB-D 0636-1,keine_id,Neuer Markt,1471,,kauf ,280,9 s. 10 d.,120,140,140 tl.,umb hundert und virczigk phunt phenning  
GB-D 0636-2,keine_id,vor Kernertor,1471,,kauf ,160,5 s. 10 d.,120,80,80 tl.,umb achtzig phunt phenning  
GB-D 0636-3,DB0124,hinter St. Pankraz,1471,,,,0 d.,,,,
GB-D 0636-4,keine_id,vordere Peckenstraße,1471,,,72,72 d.,,,,
GB-D 0636-5,DB6000,Scheffstraße / vor Stubentor,1472,,,160,5 s. 10 d.,120,80,80 tl.,umb achtzigkh phunt phenning  
GB-D 0637-1,keine_id,Alter Fleischmarkt,1471,,,72,72 d.,,,,
GB-D 0637-2,keine_id,Weihenburg,1472,,,,0 d.,,,,
GB-D 0637-3,keine_id,Kienmarkt,1472,,,144,0.5 tl. 24 d.,,,,
GB-D 0638-1,keine_id,unter den Goldschmieden,1472,,,72,72 d.,,,,
GB-D 0638-2,keine_id,Biberturm,1472,,,72,72 d.,200,60,60 tl.,umb lx tl. d.  
GB-D 0638-3,keine_id,Greut,1473,,,72,72 d.,,,,
GB-D 0638-4,keine_id,Laurenzerinnen / unter den Hafnern,1473,,,288,1 tl. 48 d.,,,,
GB-D 0639-1,keine_id,Bürgerkolleg / Raubergäßchen / St. Stephan,1473,,,72,72 d.,,,,
GB-D 0639-2,DB5317b,Am Hof,1473,,,72,72 d.,,,,
GB-D 0662-1,DB5037b,Wiltwerkerstraße,1438,,kauf ,290,9 s. 20 d.,120,145,145 tl.,umb C xlv tl. d.  
GB-D 0662-2,keine_id,Alter Fleischmarkt,1438,,kauf ,1062,4 tl. 3 s. 12 d.,120,531,531 tl.,umb funfhundert Ainsunddreissig phunt phenning  
GB-D 0662-3,keine_id,Pippingerstraße,1438,,,72,72 d.,,,,
GB-D 0663-1,keine_id,Wollzeile,1438,,,1060,4 tl. 3 s. 10 d.,120,530,530 tl.,umb funfhundert und xxx tl. d.  
GB-D 0663-2,keine_id,Kienmarkt,1438,,,576,2 tl. 3 s. 6 d.,,,,
GB-D 0663-3,keine_id,Domprobsthof / Petersfreithof,1438,,,72,72 d.,,,,
GB-D 0664-1,DB0001,Neulucke / vor Widmertor,1439,,erbe ,,0 d.,,,,
GB-D 0664-2,DB5525,Am Gestade,1439,,kauf ,,3 s. 4 d. ?,,68,68 tl.,umb xlvii tl. d.  
GB-D 0664-3,keine_id,vor Kernertor,1439,,,72,72 d.,,,,
GB-D 0664-4,keine_id,St. Michael,1439,ja,,90,3 s.,,,,
GB-D 0665-1,keine_id,Alter Kohlmarkt / St. Michael,1439,,,42,42 d.,120,21,21 tl.,umb xxi t d.  
GB-D 0665-2,keine_id,Deutschherren / Kumpflucke,1440,ja,kauf ,84,84 d.,120,42,42 tl.,umb xlii tl. d.  
GB-D 0665-3,keine_id,Lichtensteg / unter den Taschnern,1440,,kauf ,500,2 tl. 20 d.,120,250,250 tl.,umb ii½ᶜ tl. d.  
GB-D 0665-4,keine_id,Kienmarkt,1440,,kauf ,226,7 s. 16 d.,120,113,113 tl. 6 s.,umb cxiii tl. vi s. d.  
GB-D 0666-1,keine_id,vor Werdertor,1440,,kauf ,230,7 s. 20 d.,114,110,110 tl.,umb C x tl. d.  
GB-D 0666-2,keine_id,innerhalb Stubentor / Wollzeile,1441,,kauf ,312,10 s. 12 d.,120,156,156 tl.,umb Clvi tl. d.  
GB-D 0666-3,keine_id,Graben / Mehlzeile,1441,,,72,72 d.,,,,
GB-D 0666-4,keine_id,Graben / Wollzeile,1441,,,72,72 d.,,,,
GB-D 0667-1,keine_id,Münzerstraße,1441,,kauf ,780,3 tl. 60 d.,120,390,390 tl.,umb ccclxxxx tl. d.  
GB-D 0667-2,keine_id,unter den Lederern / vor Werdertor,1441,,,66,66 d.,120,33,33 tl.,umb xxxiii tl. d.  
GB-D 0667-3,keine_id,Alter Fleischmarkt,1441,,,1390,5 tl. 6 s. 10 d.,17,101,101 tl.,umb vi lxxxxv tl. d.  
GB-D 0667-4,keine_id,Salzgries,1442,,kauf ,160,5 s. 10 d.,120,80,80 tl.,umb lxxx tl. d.  
GB-D 0668-1,keine_id,hintere Peckenstraße,1442,,kauf ,900,3 tl. 6 s.,120,450,450 tl.,umb funfthalbhundert pfunt pfenning  
GB-D 0668-2,keine_id,Wollzeile,1442,,,72,72 d.,,,,
GB-D 0668-3,keine_id,Pippingerstraße,1442,,kauf ,420,14 s.,120,210,210 tl.,umb cc und x tl. d.  
GB-D 0668-4,DB0001,Neulucke / vor Widmertor,1442,,kauf ,48,48 d.,120,24,24 tl.,umb xxiiii tl. d.  
GB-D 0669-1,keine_id,Wollzeile,1442,,kauf ,732,3 tl. 12 d.,120,366,366 tl.,umb ccc lxvi tl. d.  
GB-D 0669-2,DB1006,Am Hof / Lederhof,1442,,,144,0.5 tl. 24 d.,,,,
GB-D 0669-3,DB1006,Am Hof / Lederhof,1442,,,72,72 d.,,,,
GB-D 0670-1,keine_id,Rosstränke / vor Werdertor,1442,,kauf ,40,40 d.,120,20,20 tl.,umb xx tl. d.  
GB-D 0670-2,DB0120,in dem Kiel,1442,,,72,72 d.,,,,
GB-D 0670-3,DB0044,Alserstraße / vor Schottentor,1443,ja,kauf ,48,48 d.,120,24,24 tl.,umb xxiiii tl. d.  
GB-D 0670-4,keine_id,Bürgerspital / Lichtensteg,1444,,,164,5 s. 14 d.,120,82,82 tl.,umb lxxxii tl. d.  
GB-D 0670-5,keine_id,Rosenbühl / St. Maria Magdalena / vor Werdertor,1443,ja,,,0 d.,,,,
GB-D 0671-1,DB1006,Am Hof / Laurenzerinnen / Lederhof,1442,,,48,48 d.,120,24,24 tl.,umb xxiiii tl. d.  
GB-D 0671-2,keine_id,Mietstatt / vor Kernertor,1444,,,380,12 s. 20 d.,120,190,190 tl.,umb C und lxxxx tl. d.  
GB-D 0672-1,keine_id,Greut / vor Stubentor,1444,ja,kauf ,12,12 d.,120,6,6 tl. ?,umb sechs pfenning  
GB-D 0672-2,keine_id,Kienmarkt,1445,,,72,72 d.,,,,
GB-D 0672-3,DB5565,Lichtensteg / unter den Taschnern,1445,,,340,11 s. 10 d.,120,170,170 tl.,umb hundert und Sibenczig phunt phenning  
GB-D 0672-4,keine_id,Alter Rossmarkt,1445,,,300,10 s.,120,150,150 tl.,umb anderthalbhundert pfunt pfenning  
GB-D 0673-1,DB5508,Kammerhof / Münzerstraße,1445,,,2800,11 tl. 5 s. 10 d.,120,1400,1400 tl.,umb virczehenhundert pfunt pfenning  
GB-D 0673-2,keine_id,Haarmarkt,1445,,,,?,,410,410 tl.,umb virhundert und zehen pfunt pfenning  
GB-D 0673-3,DB1044,Weiße Brüder,1445,,,240,1 tl.,60,60,60 tl.,umb lx tl. d.  
GB-D 0674-1,DB0111,Haarhof / hinter St. Pankraz,1445,,,62,62 d.,120,31,31 tl.,umb Ainsunddreissig pfund phenning  
GB-D 0674-2,keine_id,Rosstränke / vor Werdertor,1446,,,34,34 d.,120,17,17 tl. 60 d.,umb Sibenczehen pfund Sechczig phenning  
GB-D 0674-3,keine_id,Greut / vor Stubentor,1446,,,250,1 tl. 10 d.,120,125,125 tl.,umb hundert und funfundzwainczig pfund phenning  
GB-D 0675-1,DB0001,Neulucke / vor Widmertor,1446,,,72,72 d.,,,,
GB-D 0675-2,keine_id,Weihenburg,1446,,,700,2 tl. 7 s. 10 d.,120,350,350 tl.,umb virdhalbhundert pfund phenning  
GB-D 0675-3,keine_id,Praghaus / Salzgries,1446,ja,,400,13 s. 10 d.,123,205,204 tl. + 1 G,umb CC und iiii tl. d.  und umb ain guldein  
GB-D 0675-4,keine_id,Kernertor / Ringmauer,1447,,,,0 d.,,,,
GB-D 0676-1,keine_id,niedere Au,1446,,,37,37 d.,,,,
GB-D 0676-2,keine_id,Krugstraße / Ringmauer,1447,,,72,72 d.,,,,
GB-D 0676-3,keine_id,Münzerstraße,1447,,,72,72 d.,,,,
GB-D 0677-1,DB0045,Alserstraße,1447,,kauf ,120,0.5 tl.,120,60,60 tl.,umb lx tl. d.  
GB-D 0677-2,DB0006,Neulucke,1447,,,24,24 d.,120,12,12 tl.,umb zwelf pfunt phenning  
GB-D 0677-3,keine_id,Walichstraße,1448,ja,kauf ,120,0.5 tl.,120,60,60 tl.,umb Sechczig phund phenning  
GB-D 0677-4,keine_id,Haarmarkt,1448,,,72,72 d.,,,,
GB-D 0678-1,DB6000,Scheffstraße / vor Stubentor,1449,,,72,72 d.,,,,
GB-D 0678-2,keine_id,hintere Peckenstraße,1449,,,72,72 d.,,,,
GB-D 0678-3,DB5103,hinter St. Pankraz,1450,,kauf ,200,6 s. 20 d.,120,100,100 tl.,umb hundert phunt phenning  
GB-D 0678-4,DB5031,Schiltergasse,1450,,,400,13 s. 10 d.,120,200,200 tl.,umb zwaihundert pfunnt phenning  
GB-D 0679-1,keine_id,Kernerstraße / Krugstraße,1450,,,144,0.5 tl. 24 d.,,,,
GB-D 0679-2,DB1038,Judengasse / Judenplatz,1450,,,420,14 s.,125,220,220 tl.,umb cc xx tl. d.  
GB-D 0679-3,keine_id,Strauchgasse,1450,,,72,72 d.,,,,
GB-D 0679-4,DB6000,Scheffstraße,1450,,,180,6 s.,120,90,90 tl.,umb Newnczig phund pfenning  
GB-D 0679-5,keine_id,Greut / vor Stubentor,1450,,,310,10 s. 10 d.,120,155,155 tl.,umb hundert funfundfunfczig pfund phenning  
GB-D 0679-6,DB6000,Scheffstraße / vor Stubentor,1449,,,72,72 d.,,,,
GB-D 0680-1,DB1146,St. Pankraz,1450,ja,,240,1 tl.,120,120,120 tl.,umb cxx tl. d.  
GB-D 0680-2,keine_id,Rathaus,1450,,,72,72 d.,,,,
GB-D 0680-3,keine_id,Domprobsthof,1450,,,72,72 d.,,,,
GB-D 0680-4,DB1069,Wiltwerkerstraße,1451,,kauf ,190,6 s. 10 d.,120,95,95 tl.,umb funfundnewnczig phunt phenning  
GB-D 0680-5,DB0057,Alserstraße / vor Schottentor,1451,,kauf ,90,3 s.,128,48,48 tl.,umb Achtundvirczig phund phenning  
GB-D 0680-6,keine_id,Laimgrube,1451,ja,kauf ,20,20 d.,120,10,10 tl.,umb x tl. d.  
GB-D 0681-1,keine_id,Kumpfgasse,1452,,,240,1 tl.,,,,
GB-D 0681-2,keine_id,Strauchgasse,1451,,,72,72 d.,310,93,70 UG,umb lxx gulden  
GB-D 0681-3,keine_id,Alter Fleischmarkt / Laurenzerinnen,1452,,,216,7 s. 6 d.,,,,
GB-D 0681-4,keine_id,Alter Fleischmarkt,1452,,,720,3 tl.,100,300,300 tl.,umb ccc tl. d.  
GB-D 0681-5,keine_id,unter den Lederern / vor Werdertor,1453,,kauf ,30,30 d.,120,15,15 tl.,umb xv tl. d.  
GB-D 0682-1,keine_id,Laimgrube,1453,ja,,20,20 d.,120,10,10 tl.,umb zehen pfunt pfenning  
GB-D 0682-2,keine_id,Laimgrube,1453,,,34,34 d.,120,17,17 tl.,umb Sibenczehen phund phenning  
GB-D 0682-3,keine_id,Krotental / vor Stubentor,1447,,,20,20 d.,108,9,9 tl.,umb newn pfund phenning  
GB-D 0682-4,DB5032,Schiltergasse,1453,,,360,12 s.,,,,
GB-D 0682-5,keine_id,Laimgrube,1453,,,34,34 d.,120,17,17 tl.,umb xvii tl. d 
GB-D 0682-6,DB0113,Haarhof,1454,ja,kauf ,60,60 d.,120,30,30 tl.,umb xxx tl. d.  
GB-D 0683-1,keine_id,Wollzeile,1454,,,200,6 s. 20 d.,,,,
GB-D 0683-2,DB1002,Am Hof / Lederhof,1454,,,72,72 d.,,,,
GB-D 0683-3,DB5149,hinter St. Pankraz,1454,ja,,200,6 s. 20 d.,120,100,100 tl.,umb hundert pfunt pfenning  
GB-D 0683-4,keine_id,Alter Fleischmarkt,1454,,,900,3 tl. 6 s.,120,450,450 tl.,umb funfthalbhundert pfund pfenning  
GB-D 0683-5,keine_id,Alter Fleischmarkt,1454,,,145,0.5 tl. 25 d.,,,,
GB-D 0684-1,DB5450,Hoher Markt / Kienmarkt,1455,ja,,72,72 d.,,,,
GB-D 0684-2,keine_id,Kienmarkt,1455,,,72,72 d.,,,,
GB-D 0684-3,keine_id,Lichtensteg,1456,,,180,6 s.,120,90,90 tl.,umb newnczig phunt phenning  
GB-D 0684-4,DB6000,Scheffstraße / vor Stubentor,1456,ja,,144,0.5 tl. 24 d.,,,,
GB-D 0685-1,DB5123,hinter St. Pankraz,1457,ja,,70,70 d.,120,35,35 tl.,umb funfunddreissig pfund pfenning  
GB-D 0685-2,DB0006,Neulucke / vor Kernertor,1457,,,52,52 d.,120,26,26 tl.,umb Sechsundzwainczig pfund pfenning  
GB-D 0685-3,keine_id,Walichstraße,1457,,kauf ,200,6 s. 20 d.,120,100,100 tl.,umb hundert pfund pfenning  
GB-D 0685-4,keine_id,Heumarkt / vor Kernertor,1457,,,72,72 d.,,,,
GB-D 0686-1,DB0035,Alserstraße / vor Schottentor,1458,,,32,32 d.,120,16,16 tl.,umb sechzehen pfunt pfenning  
GB-D 0686-2,DB1058,Wiltwerkerstraße,1458,,,134,0.5 tl. 14 d.,,,,
GB-D 0686-3,keine_id,hintere Peckenstraße,1458,,,72,72 d.,,,,
GB-D 0686-4,keine_id,Alter Fleischmarkt,1458,,kauf ,620,2.5 tl. 20 d.,120,310,310 tl.,umb drewhundert und zehen phunt phenning  
GB-D 0686-5,DB1005,Am Hof / Lederhof,1459,,kauf ,48,48 d.,120,24,24 tl.,umb xxiiii tl. d.  
GB-D 0687-1,keine_id,unter den Goldschmieden,1459,ja,kauf ,120,0.5 tl.,120,60,60 tl.,umb sechczigk phunt phenning  
GB-D 0687-2,keine_id,Kienmarkt,1459,,kauf ,1500,6 tl. 60 d.,92,575.0,400 tl. / 750 tl.,umb virhundert phunt phenning  umb Achthalbhundert phunt phenning  
GB-D 0687-3,DB1034,Weiße Brüder,1459,ja,,72,72 d.,,,,
GB-D 0688-1,keine_id,Weihenburg,1459,,kauf ,540,18 s.,120,270,270 tl.,umb cc lxx tl. d.  
GB-D 0688-2,keine_id,hintere Peckenstraße,1459,,,431,14 s. 11 d.,,,,
GB-D 0688-3,keine_id,Kienmarkt,1459,,kauf ,1920,8 tl.,50,400,300 UG,umb iii hundert ungrisch guldein  
GB-D 0689-1,keine_id,Alter Fleischmarkt,1460,,kauf ,6000,25 tl.,60,1500,1500 tl.,umb funfczehenhundert phunt phenning  
GB-D 0689-2,DB0092,Schaufellucke / St. Michael,1461,,kauf ,460,15 s. 10 d.,137,263,100 UG + 130 tl.,umb hundert ungrisch guldein  und hundert und dreissig phunt phenning  
GB-D 0689-3,keine_id,Kernerstraße,1461,,,,,,,,
GB-D 0689-4,keine_id,Kernerstraße / Krugstraße,1461,,,72,72 d.,,,,
GB-D 0689-5,keine_id,Gries,1462,ja,,56,56 d.,,,,
GB-D 0690-1,DB0093,Alter Kohlmarkt / St. Michael,1462,,,,,,,,
GB-D 0690-2,keine_id,Strauchgasse / Walichstraße,1462,,,330,11 s.,120,165,165 tl.,umb hundert und funfundsechczigk pfunt pfenning  
GB-D 0690-3,DB5230,Wiltwerkerstraße,1463,,,,?,,,,
GB-D 0691-1,keine_id,Wollzeile,1464,,,1560,6 tl. 4 s.,131,856,642 UG,umb Sechshundert und zwenundvierczigk ungrisch gulden in golt  
GB-D 0691-2,DB1034,Weiße Brüder,1466,,,72,72 d.,,,,
GB-D 0692-1,keine_id,vor Kernertor,1467,,,72,72 d.,,,,
GB-D 0692-2,keine_id,Kernerstraße,1468,,,72,72 d.,,,na,umb ain Summa gelts  
GB-D 0692-3,keine_id,Graben,1468,,,1260,5 tl. 60 d.,120,630,630 tl. !,umb Sechsehhundert und dreissigkh phunt phenning  
GB-D 0692-4,DB5031,Schiltergasse,1468,,,144,0.5 tl. 24 d.,,,,
GB-D 0693-1,keine_id,Rosstränke / vor Werdertor,1469,,kauf ,60,60 d.,80,20,20 tl.,umb zwainczig phunt phenning  
GB-D 0693-2,keine_id,Kernerstraße,1468,,,300,10 s.,120,150,150 tl.,umb anderthalb hundert phunt phenning  
GB-D 0693-3,DB5015b,Tiefer Graben,1469,,,,0 d.,,,,
GB-D 0693-4,keine_id,Rosengasse,1469,,,11,11 d.,130,6,6 tl.,umb Sechs phunt phenning  
GB-D 0693-5,keine_id,Neuer Markt,1469,,,200,6 s. 20 d.,120,100,100 tl.,umb hundert phunt phenning  
GB-D 0694-1,keine_id,Neuer Markt,1470,,,72,72 d.,,,,
GB-D 0694-2,DB5428,Hoher Markt / Hühnergässchen / Landskron,1471,,,72,72 d.,,,,
GB-D 0695-1,DB5031,Schiltergasse,1472,,,400,13 s. 10 d.,120,200,200 tl.,umb zwayhundert phunt phenning  
GB-D 0695-2,keine_id,vor Kernertor,1470,ja,,132,0.5 tl. 12 d.,120,66,66 tl.,umb lxvi tl. d.  
GB-D 0695-3,keine_id,vor Kernertor / Wieden,1472,,,100,3 s. 10 d.,120,50,50 tl.,umb funffczig phunt phenning  
GB-D 0695-4,keine_id,Walichstraße,1472,,,100,3 s. 10 d.,120,50,50 tl.,umb funffzigkh phunt phenning  
GB-D 0696-1,keine_id,Alter Fleischmarkt,1472,,,260,1 tl. 20 d.,120,130,130 tl.,umb hundert und dreissigkh phunt phenning  
GB-D 0696-2,keine_id,Himmelpforten,1473,,,440,14 s. 20 d.,120,220,220 tl.,umb zwayhundert und zwainczig phunt phenning  
GB-D 0696-3,keine_id,Fischerstiege,1473,,,72,72 d.,,,,
GB-D 0696-4,keine_id,unter den Goldschmieden,1473,,,672,2 tl. 6 s. 12 d.,,,,
GB-D 0704-1,keine_id,Neuer Markt,1438,ja,,72,72 d.,,,,
GB-D 0704-2,keine_id,vordere Peckenstraße,1438,,,200,6 s. 20 d.,120,100,100 tl.,umb C tl. d.  
GB-D 0705-1,keine_id,Neuer Markt,1438,,,72,72 d.,,,,
