eintrag,haus,lage,jahr,hypothek,typen,std-geb,gebühr,verhältnis,std-preis,preis,original
KB-E2 576-1,DB5207,Wiltwerkerstraße,1424,,verkauf ,190,6 s. 10 d.,214,170,170 tl.,umb hundert und Sibenczig phund  
KB-E2 576-2,keine_id,Kienmarkt,1424,,verkauf ,360,12 s.,120,180,180 tl.,umb iᶜ und lxxx tl. d.  
KB-E2 576-3,keine_id,Kernerstraße,1424,,verkauf ,260,1 tl. 20 d.,121,132,132 tl.,umb hundert und xxxii tl. d.  
KB-E2 577-1,keine_id,Kernerstraße,1425,,verkauf ,200,6 s. 20 d.,120,100,100 tl.,umb hundert pfunt d.  
KB-E2 577-2,keine_id,St. Johannsstraße,1425,ja,verkauf ,240,1 tl.,120,120,120 tl.,umb hundert und xx tl. d.  
KB-E2 578-1,keine_id,innerhalb Stubentor,1426,,,220,7 s. 10 d.,120,110,110 tl.,umb iᶜ und x tl. d.  
KB-E2 578-2,DB1082,Schiltergasse,1426,,verkauf ,108,3 s. 18 d.,120,54,54 tl.,umb liiii tl. d. 
KB-E2 578-3,keine_id,Kernerstraße,1426,ja,verkauf ,76,76 d.,120,38,38 tl.,umb xxxviii tl. d.  
KB-E2 578-4,DB5453,Hoher Markt,1437,ja,verkauf ,48,48 d.,120,24,24 tl.,umb xxiiii tl. Wienner d.  
KB-E2 579-1,keine_id,Neuer Markt,1427,,verkauf ,162,5 s. 12 d.,120,81,81 tl.,umb lxxxi tl. d.  
KB-E2 579-2,keine_id,Schenkenstraße,1427,,verkauf ,64,64 d.,120,32,32 tl.,umb xxxii tl. d.  
KB-E2 579-3,keine_id,Salzgries,1428,,verkauf ,250,1 tl. 10 d.,120,125,125 tl.,umb hundert und xxv tl. d.  
KB-E2 579-4,keine_id,Preidenstraße,1428,,verkauf ,48,48 d.,120,24,24 tl.,umb xxiiii tl. d.  
KB-E2 579-5,keine_id,Greut / vor Stubentor,1435,ja,verkauf ,132,0.5 tl. 12 d.,120,66,66 tl.,umb lxvi tl. d.  
KB-E2 580-1,keine_id,Walichstraße,1428,,verkauf ,120,0.5 tl.,120,60,60 tl.,umb lx tl. d.  
KB-E2 580-2,keine_id,St. Johannsstraße,1429,,schenkung ,90,3 s.,,,,
KB-E2 580-3,DB1062,Wiltwerkerstraße,1429,,verkauf ,694,2 tl. 7 s. 4 d.,120,347,347 tl.,umb iiiᶜ und xlvii tl. d. 
KB-E2 580-4,keine_id,Schenkenstraße,1428,,verkauf ,70,70 d.,120,35,35 tl.,umb xxxv tl. d.  
KB-E2 580-5,keine_id,Schenkenstraße,1437,,verkauf ,96,3 s. 6 d.,120,48,48 tl.,umb xlviii tl. Wienner d.  
KB-E2 580-6,keine_id,Haarmarkt,1437,,verkauf ,1650,6 tl. 7 s.,120,825,825 tl.,umb viiiᶜ xxv tl. d.  
KB-E2 581-1,keine_id,vor Werdertor,1429,,verkauf ,174,4 s. 54 d.,119,86.5,86.5 tl.,umb lxxxvi½ tl. d.  
KB-E2 581-2,keine_id,Alter Kohlmarkt / #St. Michael,1429,,,420,14 s.,120,210,210 tl.,umb CC und x tl. d.  
KB-E2 581-3,keine_id,hintere Peckenstraße,1429,,verkauf ,280,9 s. 10 d.,120,140,140 tl.,umb C xl tl. d.  
KB-E2 581-4,keine_id,vor Kernertor / Weidenstraße,1429,,verkauf ,88,88 d.,120,44,44 tl.,umb xliiii tl. d.  
KB-E2 582-1,DB0065,Alserstraße / vor Schottentor,1430,,verkauf ,34,34 d.,120,17,17 tl.,umb xvii tl. d.  
KB-E2 582-2,keine_id,Haarmarkt,1430,,verkauf ,1500,6 tl. 60 d.,120,750,750 tl.,umb Achthalb hundert phunt phenning  
KB-E2 582-3,keine_id,Himmelpforten,1430,,verkauf ,38,38 d.,120,19,19 tl. 4 s.,umb Newnczehen phunt und vier schilling  
KB-E2 582-4,keine_id,Graben,1430,,verkauf ,280,9 s. 10 d.,120,140,140 tl.,umb hundert und vierczigk phunt  
KB-E2 582-5,keine_id,Heiligenkreuzerhof,1436,,,164,5 s. 14 d.,120,82,82 tl.,umb lxxxii tl. d.  
KB-E2 583-1,DB1072,Wiltwerkerstraße,1430,,verkauf ,72,72 d.,120,36,36 tl.,umb xxxvi tl. d.  
KB-E2 583-2,keine_id,Fischerstiege,1435,,verkauf ,320,10 s. 20 d.,120,160,160 tl.,umb C lx tl. d.  
KB-E2 583-3,DB5521,Am Gestade,1435,ja,verkauf ,136,0.5 tl. 16 d.,118,67,67 tl.,umb lxvii tl.  
KB-E2 583-4,DB5483,Kammerhof,1436,,verkauf ,2000,8 tl. 80 d.,120,1000,1000 tl.,umb Tawsent pfunt pfenning  
KB-E2 584-1,DB1044,Weiße Brüder,1432,,verkauf ,130,0.5 tl. 10 d.,120,65,65 tl.,umb lxv tl. d.  
KB-E2 584-2,keine_id,Kernertor / Ringmauer,1432,,verkauf ,120,0.5 tl.,120,60,60 tl.,umb lx tl. d.  
KB-E2 584-3,keine_id,Kernerstraße / Neuer Markt,1435,,verkauf ,700,2 tl. 7 s. 10 d.,120,350,350 tl.,umb iii½ᶜ tl. d.  
KB-E2 585-1,keine_id,Jakobsfreithof,1433,,verkauf ,200,6 s. 20 d.,120,100,100 tl.,umb hundert phunt Wienner phenning  
KB-E2 585-2,keine_id,vor Stubentor,1433,,verkauf ,72,72 d.,120,36,36 tl.,umb xxxvi tl. d.  
KB-E2 585-3,keine_id,Preidenstraße / St. Michael,1433,,verkauf ,300,10 s.,,,,
KB-E2 585-4,keine_id,Krotental / vor Stubentor,1435,,verkauf ,64,64 d.,120,32,32 tl.,umb xxxii tl. d.  
KB-E2 586-1,keine_id,Kienmarkt,1433,,verkauf ,960,4 tl.,125,500,500 tl.,umb vᶜ tl. Wienner d.  
KB-E2 586-2,DB5201,Hohe Brücke / Wiltwerkerstraße,1434,,verkauf ,200,6 s. 20 d.,120,100,100 tl.,umb C tl. Wienner d.  
KB-E2 586-3,keine_id,Alter Rossmarkt,1434,,verkauf ,1140,4 tl. 6 s.,122,580,580 tl.,umb vᶜ lxxx tl. d.  
KB-E2 586-4,keine_id,Graben,1434,,verkauf ,840,3.5 tl.,120,420,420 tl.,umb cccc xx tl. d.  
